freshBlood,hotStreak,inactive,leaguePoints,losses,playerOrTeamId,playerOrTeamName,rank,veteran,wins,accountId,id
False,False,False,555,419,40261890,RVS Force,I,False,490,206772826,40261890
False,True,False,706,1378,3979503,Lehends,I,True,1453,3212081,3979503
False,True,False,596,685,8201453,appearflawless,I,False,746,5609003,8201453
True,True,False,421,88,44090985,Xavelin,I,False,159,207452196,44090985
False,False,False,488,297,3238847,Axiyo,I,False,364,2461308,3238847
False,False,False,416,335,1498982,Ruby Luv,I,False,392,1090491,1498982
False,False,False,713,617,58990819,양갱뿌,I,True,713,209300003,58990819
False,False,False,683,340,52240735,the way i go ,I,False,432,208460709,52240735
False,False,False,589,1126,2481136,모든최선을다하자,I,True,1195,1890305,2481136
False,True,False,509,788,12310972,미율치에오,I,False,856,200575439,12310972
False,False,False,1169,327,59880951,SnakeLight,I,True,448,209376444,59880951
False,False,False,482,317,54804802,ROX 라바,I,True,399,208770200,54804802
False,False,False,536,710,19230450,CJE Veritas,I,True,784,202048648,19230450
False,False,False,953,213,13931178,deft123456,I,True,303,200933520,13931178
False,True,False,689,322,41780873,멘탈약함올차단,I,False,393,206948172,41780873
True,True,False,500,734,41120462,Algorism,I,False,796,206772147,41120462
False,False,False,442,867,48980950,향로에서살아남기,I,True,929,208022902,48980950
False,False,False,486,828,28742441,KDM Secret,I,True,886,204517379,28742441
False,False,False,591,643,16910609,DWG BeryL,I,True,706,201232698,16910609
False,False,False,751,328,43920725,호이시,I,True,406,207443723,43920725
False,False,False,645,344,1222794,Afreeca Kuro,I,True,413,232934,1222794
False,False,False,415,149,1257110,열심히할게요오,I,False,218,766203,1257110
False,False,False,734,358,30430942,천점못찍는벌레,I,True,430,204917495,30430942
True,True,False,546,489,25301734,진에어 꾸잔,I,False,549,203921694,25301734
True,False,False,405,1036,49650767,IndonesiaMassage,I,False,1096,208102903,49650767
True,True,False,492,300,4837752,아이센스PC방 1,I,False,358,3946176,4837752
False,False,False,647,374,54660767,Fotune,I,True,430,208752684,54660767
False,False,False,527,484,45370748,Rain1ng,I,True,554,207617201,45370748
False,False,False,655,314,57910466,Bvoy,I,True,399,209197076,57910466
True,True,False,403,159,26051481,승리 루트,I,False,227,203716469,26051481
False,False,False,627,991,25170222,hr612,I,True,1054,203769662,25170222
True,False,False,438,1012,18791995,CJE Racoon,I,False,1061,202021894,18791995
False,False,False,456,429,41913808,허수님,I,True,496,207100227,41913808
True,False,False,455,1193,3153049,ROX Mightybear,I,False,1249,2391217,3153049
False,False,False,832,270,1870826,DOPELIFT,I,True,378,1367961,1870826
False,False,False,463,971,35190772,스누피808,I,True,1035,205937251,35190772
False,False,False,405,67,63030472,1 2 3 Red Sun,I,False,147,209682432,63030472
False,False,False,663,755,12640456,SSG Stitch,I,True,825,200584224,12640456
False,False,False,529,1053,36621220,SKT T1 슼카이,I,True,1108,206183394,36621220
False,True,False,851,792,24910546,hg1018,I,True,871,203780321,24910546
False,False,False,676,352,32922003,푸딩은푸딩해,I,True,423,205613310,32922003
False,False,False,515,270,10080249,뽀오뽀오,I,False,333,6965193,10080249
True,True,False,439,197,30972044,깜빡졸음번쩍저승,I,False,289,202012925,30972044
True,False,False,440,230,53191248,1997 04 01,I,False,300,208561577,53191248
False,False,False,507,311,9902377,므라기2,I,False,383,6898512,9902377
False,False,False,532,624,4558752,bbq Totoro,I,True,685,3604468,4558752
False,False,False,516,496,4673576,이드류,I,True,563,3706811,4673576
False,False,False,507,567,22231139,PuncHh,I,False,624,203011568,22231139
False,False,False,913,340,28862717,MVP ADD,I,True,419,204613894,28862717
False,False,False,501,226,3131594,그러면안돼요짜샤,I,True,304,2373850,3131594
False,False,False,466,827,56561937,he  nan    yu,I,False,904,208970131,56561937
False,False,False,546,400,1647739,EEW LueD,I,False,460,1198324,1647739
True,False,False,419,211,45140675,Jin Air Teddy,I,False,273,207570975,45140675
False,False,False,626,520,11572402,LPL noob ad QAQ,I,True,587,200222990,11572402
False,False,False,462,188,17140249,LaOde0,I,False,261,201254265,17140249
False,True,False,668,794,1164825,우르프rider,I,True,862,758274,1164825
False,False,False,815,270,59030865,hr720,I,True,377,209298941,59030865
False,False,False,562,809,13762462,빤쓰런 장인,I,False,877,200900269,13762462
False,False,False,381,268,59961075,잘좀하고싶다,I,False,332,209383643,59961075
False,False,False,488,303,10240238,Son of Secret,I,False,374,7166018,10240238
False,True,False,519,875,12910223,이 차가 식기전에,I,False,931,200621317,12910223
False,False,False,407,671,34350935,WENJUNXI,I,False,710,205839418,34350935
False,False,False,481,565,3649533,커피물조절장인,I,False,623,2881442,3649533
False,True,False,468,495,2005338,풀 뜯는 미드,I,False,555,1490224,2005338
False,False,False,654,916,4843289,최석배 사생팬,I,False,989,3863724,4843289
False,False,False,523,304,58860222, hf ghkyu,I,True,407,209274483,58860222
False,False,False,552,969,33310849,땅우양,I,False,1042,205641227,33310849
False,False,False,608,719,10024775,I am ZIatan,I,True,786,7067991,10024775
False,True,False,595,217,44091430,Bbrother,I,False,282,207447712,44091430
False,False,False,489,674,11943987,By 불비,I,False,726,200440551,11943987
False,True,False,581,275,43480287,Hushen Huya,I,True,354,207374406,43480287
False,False,False,923,262,57451336,ROX Iava,I,True,365,209176499,57451336
False,False,False,810,473,53250371,Gemst0ne,I,True,552,208533470,53250371
False,False,False,742,916,25260179,GabrielCRO,I,True,986,203870735,25260179
False,True,False,540,1064,32600160,KronGG,I,False,1143,205550787,32600160
False,False,False,714,835,17596207,SKT T1 Effort,I,True,909,201517403,17596207
False,False,False,419,205,12132641,이기자 할수있다,I,False,270,200543394,12132641
False,True,False,466,97,60790393,zaqzxcazxcv,I,False,173,209455808,60790393
False,False,False,590,457,37960539,So1o,I,False,521,205199428,37960539
False,False,False,632,282,52260971,춘봉박,I,False,349,208481201,52260971
False,False,False,629,355,27691177,reMember Mistake,I,True,422,204293094,27691177
False,False,False,406,1124,1099258,나는 매우다즈둑,I,False,1185,690595,1099258
False,False,False,834,733,28951157,Afreeca M0wgli,I,True,812,204556794,28951157
False,False,False,675,435,38532544,알파몽,I,False,527,206487982,38532544
False,True,False,581,574,2466512,RehsAd,I,False,636,1956152,2466512
False,True,False,451,377,20160399,spero spera 2,I,True,437,202571162,20160399
False,False,False,488,177,1180571,FeelsAwesomeMan,I,True,282,669822,1180571
True,False,False,388,110,48390286,F1owArT,I,False,265,207936458,48390286
False,False,False,460,198,19610794,MooJin,I,False,277,202422138,19610794
True,False,False,383,673,9112012,bbq Crazy,I,False,733,6241698,9112012
False,True,False,531,691,9068184,멘탈과실력을겸비,I,False,747,6358198,9068184
False,False,False,459,305,37951232,Tank KK,I,False,361,206321273,37951232
False,False,False,849,565,17595057,KDM SSol,I,True,646,201481153,17595057
False,False,False,557,770,1687546,쿠소만화 보따리,I,False,839,1196206,1687546
False,True,False,29,318,2334890,홍 끼,I,False,388,1792873,2334890
True,False,False,14,441,54670674,OnlyKOGADC,I,False,465,208752599,54670674
True,True,False,0,166,33191903,시르삼,I,False,200,205681158,33191903
True,True,False,90,454,3954877,대왕초밥,I,False,511,3147890,3954877
False,False,False,204,325,9283960,샤크사장,I,False,377,6477601,9283960
False,True,False,283,728,55410771,천많정하,I,True,794,208863420,55410771
False,True,False,326,348,38710450,Ellim7,I,True,399,206501884,38710450
False,False,False,114,1230,29382786,올라갈수있따,I,False,1267,204708736,29382786
False,False,False,297,316,3335692,Endless614,I,False,390,547086,3335692
False,False,False,49,411,7848225,그의고치,I,False,461,5539348,7848225
False,False,False,60,1230,1380212,Rimu666,I,False,1270,286388,1380212
True,True,False,0,48,2492673,정글안줌던집니다,I,False,100,1014505,2492673
False,False,False,281,312,13634961,비타s,I,False,364,200823127,13634961
True,True,False,0,380,1090731,DAN Fishball,I,False,406,667202,1090731
False,False,False,199,1046,37900816,죽지마김치맨,I,False,1090,206361572,37900816
True,False,False,132,581,34690137,김광협,I,False,618,205825868,34690137
True,False,False,298,778,2946932,MVP Max,I,False,816,2238783,2946932
False,False,False,9,496,38030558,Ys Bienna,I,True,565,206356154,38030558
True,False,False,99,210,5620705,o0o0o0o00o0o,I,False,290,4356071,5620705
True,False,False,0,680,14610282,등산혐오증,I,False,734,201089576,14610282
False,False,False,120,1236,54990820,supbest,I,False,1261,208752837,54990820
False,False,False,310,825,10725854,Possible tts,I,True,923,7530974,10725854
True,False,False,0,380,31123182,zl존병준,I,False,440,205222962,31123182
True,False,False,147,884,51950149,XinMo,I,False,919,208351516,51950149
True,False,False,0,967,9007397,k1mchi warrior,I,False,1016,6341504,9007397
False,True,False,379,1261,51730382,IGS Doran,I,True,1320,208330816,51730382
True,False,False,0,388,25900779,JeeryC,I,False,445,203945832,25900779
False,False,False,0,30,28381183,흑형TM 대장,I,False,68,204438563,28381183
False,False,False,84,730,9041980,지현이의빗자루,I,False,773,6242276,9041980
False,False,False,59,539,56221322,쁘띠예리사랑해요,I,True,615,208714024,56221322
False,False,False,22,134,1132347,VTG FIFA,I,False,176,723359,1132347
True,False,False,0,154,61280426,River fall,I,False,230,209544959,61280426
True,False,False,0,43,11355206,타카하시 샤코,I,False,84,200093517,11355206
True,True,False,0,254,47110721,솔랭제발만들어줘,I,False,333,207821224,47110721
True,False,False,118,587,16311065,MVP Beyond,I,False,628,201194907,16311065
True,True,False,155,385,52092636,A Linjie,I,False,462,208463801,52092636
False,False,False,152,636,30171275,ROX Cr0w,I,False,690,204840551,30171275
False,False,False,7,407,13862454,정말잘하고싶어요,I,True,443,200890830,13862454
False,True,False,138,501,11075052,나두끼긔,I,False,550,7768066,11075052
True,False,False,0,344,3815530,ATon,I,False,382,2977991,3815530
False,True,False,112,330,2100716,Suzack,I,True,376,1558866,2100716
False,False,False,306,330,38870618,ad only plz,I,True,414,206509061,38870618
True,False,False,106,922,4823742,mnnmmnnmnnnnmmnn,I,False,975,3871870,4823742
True,False,False,321,494,3845421,일반게임 혐오증,I,False,549,3008873,3845421
False,False,False,168,843,30884102,카우걸 미스 포츈,I,True,930,205108432,30884102
True,False,False,0,755,58920359,9550,I,False,832,209284296,58920359
True,False,False,0,294,13343032,파  뮬  러,I,False,345,200732074,13343032
False,False,False,183,828,41170221,Hyunuu,I,True,874,206154294,41170221
True,True,False,0,231,4531393,wadid,I,False,294,3457012,4531393
False,False,False,115,1674,49620761,whisper snow,I,True,1714,208102536,49620761
False,False,False,0,75,47010526,탑 그지같은 라인,I,False,137,207814697,47010526
True,False,False,64,293,4371988,Psyki,I,False,341,3380468,4371988
True,True,False,166,82,1651289,나츠카린,I,False,134,1118491,1651289
False,True,False,112,480,1509321,싶다 승리,I,False,527,1093855,1509321
False,False,False,14,315,11397422,언제든 달려갈게,I,False,360,200129667,11397422
False,False,False,110,724,6992257,Mhaysa,I,False,772,4883737,6992257
True,False,False,236,1088,50130702,l32et16,I,False,1145,208116699,50130702
False,False,False,67,786,3812140,Like tattoos,I,False,833,2916863,3812140
False,False,False,167,158,62360860,챌 희,I,True,218,209642503,62360860
False,False,False,252,184,3871049,KlNG,I,True,260,2930662,3871049
True,False,False,365,65,31921172,노력해야하는사람,I,False,146,205330193,31921172
True,False,False,0,269,55221430,써거덩,I,False,326,208824513,55221430
False,False,False,361,204,63340221,sanspareil1,I,True,237,209706330,63340221
False,False,False,290,961,51470266,첸 신혜선 좋아,I,True,1035,208287794,51470266
False,False,False,119,406,59250284,인천부광고엠생임,I,False,471,209306576,59250284
False,False,False,52,888,10670581,JingJing Yi,I,False,928,7420464,10670581
False,False,False,59,730,21894104,트와이스 원스,I,False,756,8024711,21894104
True,False,False,24,128,7272258,ProGamer민성,I,False,165,5104152,7272258
True,True,False,27,615,8854889,길 영,I,False,682,6100600,8854889
False,False,False,307,764,20892198,Koed OwO,I,False,807,202773512,20892198
True,True,False,14,1128,3021335,원딜은cs로말한다,I,False,1154,2300180,3021335
True,True,False,39,863,11474742,가양동 돌격대장,I,False,899,200077192,11474742
True,False,False,71,781,2915598,RRRR,I,False,871,2220552,2915598
False,True,False,248,453,1448051,day 태갑,I,True,509,1077690,1448051
False,False,False,42,700,42461466,sibasaki roka,I,False,783,207196668,42461466
True,False,False,0,376,11736784,아오귀차나,I,False,439,6832667,11736784
False,False,False,5,127,54970801,서 행,I,False,160,208757105,54970801
False,True,False,66,443,47080539,세젤예 혜린,I,False,574,207816021,47080539
True,False,False,134,732,3941091,PaldAl,I,False,780,3084313,3941091
False,False,False,291,95,34990391,jjijiijijljli,I,False,150,205923395,34990391
True,False,False,236,1203,3791400,Raoss,I,False,1235,2905522,3791400
False,True,False,239,996,20450514,kfo,I,True,1041,202620815,20450514
False,False,False,60,116,58620462,다으니펫,I,False,183,209254012,58620462
False,False,False,262,682,53140760,zmyzzz,I,False,755,208217614,53140760
True,False,False,0,53,5932989,새벽에는치킨이지,I,False,106,4600659,5932989
True,True,False,50,1420,11680230,Jacen,I,False,1457,200227703,11680230
False,False,False,3,82,11451567,퓨 라,I,False,122,200025780,11451567
True,True,False,0,525,8961998,밥을꼭꼭씹어먹자,I,False,563,6032297,8961998
True,False,False,266,1016,3845611,Dingchenyu,I,False,1062,3022796,3845611
False,False,False,24,181,10139047,슬슬날아보자,I,False,225,7146623,10139047
False,False,False,55,312,3316009,핑크탑,I,False,421,2560559,3316009
True,False,False,0,329,8017439,Cux DduDde,I,False,415,5523565,8017439
True,True,False,36,451,46130461,Excuse,I,False,494,207726863,46130461
False,False,False,169,280,1222470,자양동 빅 가스맨,I,False,334,260848,1222470
False,False,False,0,248,32010926,프로만나면트롤함,I,True,298,205320008,32010926
True,False,False,0,481,1882877,LeonaMaestro,I,False,536,1393713,1882877
True,False,False,0,352,1998440,점수셔틀,I,False,427,1526872,1998440
False,False,False,86,242,3728893,발톱아픈연준,I,False,283,3043790,3728893
True,False,False,19,268,47290668,pipidan,I,False,320,207845270,47290668
True,False,False,227,79,58710167,동양공전정보통신,I,False,170,209243581,58710167
True,False,False,15,627,9164572,미친 과학자 직스,I,False,659,6295379,9164572
False,False,False,211,522,2801780,Youdang Kurisu,I,True,629,2037243,2801780
True,False,False,70,819,31442027,두 런,I,False,862,205290914,31442027
False,False,False,239,262,29590185,Siste aeterno,I,True,357,204714803,29590185
False,False,False,198,278,1990503,Back 1n Black,I,False,314,1410285,1990503
True,False,False,0,406,53131032,뭉렐리아,I,False,458,208554152,53131032
False,False,False,109,941,21913653,신비자,I,False,987,8028752,21913653
True,False,False,48,63,63960624,응와애,I,False,119,209758984,63960624
True,False,False,365,238,58910718,GSRDJ,I,False,319,209283927,58910718
False,False,False,50,763,54813482,PaladinXD,I,False,805,208732190,54813482
True,False,False,316,436,56720293,A1Te,I,False,507,209038842,56720293
True,False,False,0,131,62361061,보고배워친구들,I,False,210,209590661,62361061
False,False,False,232,402,1872558,뿡뿡뿡뿡뿡쁑,I,False,448,1388385,1872558
True,False,False,0,211,3122377,sb top,I,False,268,2383170,3122377
True,False,False,0,169,22936321,다요뜨,I,False,257,203323473,22936321
False,False,False,118,761,6704587,바람의 늑대,I,True,807,4818546,6704587
False,False,False,161,611,1730107, Tong bb,I,True,736,1361455,1730107
False,True,False,52,436,11841135,지아소,I,False,471,200248096,11841135
False,False,False,200,829,7791613,사스갓지지,I,True,878,5258842,7791613
True,True,False,0,530,59640548,Empmuyi,I,False,592,209334030,59640548
False,False,False,103,312,20592144,Coin Flip Jg,I,True,401,202676388,20592144
False,False,False,135,987,57321585,2001 O7 01,I,False,1071,209133198,57321585
True,False,False,0,43,8359561,네품으로인섹킥,I,False,91,5801700,8359561
True,False,False,14,1008,17707387,하당중,I,False,1035,201545672,17707387
True,False,False,53,954,40300185,8bei  98k ,I,False,1000,206720203,40300185
False,False,False,230,122,8815080,Fitsme,I,False,181,6111873,8815080
False,False,False,17,166,44120979,16학번이은하,I,False,211,207447705,44120979
True,True,False,0,208,31551938,정상에 선 자,I,False,284,205285329,31551938
True,False,False,0,65,38442463,You so noob,I,False,122,206482032,38442463
True,False,False,0,29,1946100,혜민팡,I,False,80,1498782,1946100
False,True,False,179,122,58250162,아이디팜친추주셈,I,False,194,209213517,58250162
False,False,False,293,603,1259206,FindMyse1f,I,False,644,288521,1259206
False,False,False,271,726,2493015,ablela,I,False,777,1912209,2493015
False,False,False,228,560,42223084,twice손채영,I,True,598,207078123,42223084
False,True,False,203,422,9762863,닷지장인 심포갓,I,False,487,1259602,9762863
True,True,False,0,905,10124792,Is IRON,I,False,947,7068456,10124792
False,True,False,356,94,35361366,둘리 호잇이,I,False,160,205956578,35361366
True,False,False,57,183,4260918,DeuL2,I,False,237,3359926,4260918
False,False,False,175,132,4444994,슬럼프를극복하자,I,False,192,3531497,4444994
True,True,False,34,78,60371273,Rousal,I,False,139,209440423,60371273
False,False,False,14,283,9601733,멍청해여,I,False,321,6709466,9601733
False,False,False,239,513,60520189,재미없는게재밌네,I,False,544,209429976,60520189
False,True,False,72,610,19472569,Nearly,I,False,658,202471504,19472569
False,False,False,185,504,11847335,18501159717,I,True,546,200362664,11847335
False,False,False,179,421,3666484,CrazySound,I,False,468,2844191,3666484
False,False,False,72,145,56131290,뚱이 서폿,I,True,206,208971849,56131290
False,True,False,247,613,7671924,우주7,I,False,675,5271726,7671924
True,False,False,0,111,54933712,김교민,I,False,181,208739111,54933712
True,False,False,0,752,49970686,luckybuff,I,False,790,208119600,49970686
False,False,False,310,1105,55880274,갬 성,I,False,1181,208909131,55880274
False,False,False,37,601,51341145,I love YuE,I,False,668,208315465,51341145
False,False,False,134,387,47850562,태국그자체,I,False,443,207350806,47850562
False,True,False,111,311,53190232,YOYOuuuuuO,I,False,381,208530143,53190232
True,False,False,0,24,45801492,어느 햇살 좋은날,I,False,79,207694555,45801492
True,False,False,66,43,64420725,와 뭐하지,I,False,107,209833125,64420725
False,False,False,69,203,2426765,완전카일,I,False,322,1827465,2426765
False,False,False,13,260,46580393,UnIimit,I,False,309,207778200,46580393
True,False,False,0,50,11843636,원딜러 성준,I,False,132,200295174,11843636
True,False,False,0,131,3773518,닷 유,I,False,190,2942827,3773518
True,False,False,14,45,62500783,가을이 오는 날,I,False,96,209640696,62500783
True,True,False,0,579,3232737,DNF lu ke c,I,False,670,2387817,3232737
True,True,False,0,160,11274149,Toby Grimditch,I,False,202,7919857,11274149
True,True,False,0,58,43160291,저는정치를잘해요,I,False,124,207288481,43160291
True,True,False,0,309,7550251,외쳐주유소갓라카,I,False,340,5205932,7550251
True,False,False,101,451,22591520,제주도 에이스,I,False,499,203070745,22591520
False,False,False,245,41,58260945,ZuodingAAAAAA,I,False,124,209238536,58260945
False,False,False,49,433,54864166,Tw1ch,I,False,507,208751276,54864166
False,False,False,180,424,3894533,gnoL oaiX,I,False,520,3139403,3894533
False,False,False,49,260,50320192,이야공,I,True,323,208144198,50320192
False,False,False,40,93,61110668,chellish,I,False,170,209517954,61110668
True,False,False,46,71,22033662,1998 04 09,I,False,140,8027026,22033662
False,True,False,49,296,11079902,LeonaMaster,I,False,371,7851123,11079902
True,False,False,0,611,5354745,않 이,I,False,641,3610838,5354745
False,False,False,258,1066,1533024,긍정적인미드,I,True,1123,251448,1533024
True,False,False,0,356,1725011,DiLiReBa fans,I,False,416,1297194,1725011
True,True,False,37,34,63660168,NL WONDERBOY,I,False,54,209742911,63660168
False,False,False,32,788,13731393,이성조,I,False,822,200880403,13731393
False,False,False,38,246,44110189,북경대동경대서경,I,True,312,207427259,44110189
True,False,False,0,186,1417832,WOOAK,I,False,227,903286,1417832
True,False,False,0,1158,38451538,Mid123,I,False,1187,206451780,38451538
False,False,False,184,975,11274541,여최미,I,True,1037,7923979,11274541
False,True,False,221,684,3492450,멍청이똥자루,I,True,732,2651991,3492450
True,False,False,199,790,1457469,미이미익,I,False,835,1069361,1457469
False,False,False,42,178,38471569,leesanghodoranna,I,False,217,206452044,38471569
True,True,False,62,717,34711309,무 헌,I,False,749,205908603,34711309
True,True,False,364,195,48540416,BKKK,I,False,272,207984405,48540416
True,False,False,110,128,59750599,ApexOx,I,False,185,209340965,59750599
False,False,False,144,1302,50820240,원전하다 아,I,True,1352,208185575,50820240
False,False,False,138,210,6001562,와치만나면트롤,I,False,256,3398806,6001562
False,False,False,0,357,1305526,이별은 길다,I,False,424,903997,1305526
False,False,False,130,525,2006507,Nagne123,I,False,567,1503672,2006507
True,True,False,0,155,44400323,Skype,I,False,208,207498025,44400323
False,True,False,195,175,62331250,세메론,I,False,244,209653555,62331250
False,False,False,35,1150,5189510,돌잔치때도란잡음,I,True,1172,4315978,5189510
False,False,False,125,413,14380763,ZhanQiHuaYm,I,False,491,201077940,14380763
True,False,False,252,1118,31171991,빵재애오,I,False,1158,205176564,31171991
False,False,False,101,405,28751096,ART PLUS,I,False,446,204472714,28751096
True,False,False,14,1362,54840152,mind training,I,False,1413,208627392,54840152
False,True,False,133,150,59050724,고마운줄 모르고,I,True,213,209296297,59050724
False,False,False,144,132,57570595,릴리스타나,I,False,203,209153225,57570595
False,False,False,170,464,2706560,검은머리사나이,I,True,520,2099284,2706560
True,True,False,0,361,10061312,Yu bao QvQ,I,False,437,6985891,10061312
False,True,False,129,394,5331051,A weak youth,I,False,504,4132233,5331051
True,False,False,0,48,46680159,퍼플팀 공그,I,False,106,207771371,46680159
True,False,False,12,137,57191340,해머쇼크,I,False,205,209126930,57191340
False,False,False,0,376,2922920,BFiaSP,I,False,395,2188512,2922920
False,False,False,32,329,60131102,에어맨,I,False,394,209382558,60131102
False,False,False,348,538,50471029,나는 안 그래,I,True,600,208178129,50471029
True,False,False,317,334,45631469,콩나물국밥주세여,I,False,392,207695184,45631469
True,False,False,16,186,57730822,AD 라이너,I,False,243,209161524,57730822
True,False,False,331,763,27061092,이도류,I,False,814,204245747,27061092
False,False,False,137,400,24730697,악마검,I,True,447,203744805,24730697
False,True,False,142,77,58910551,Change myse1f,I,False,143,209270745,58910551
True,False,False,42,795,4652561,류석대,I,False,837,3671386,4652561
True,False,False,0,42,47960141,나 신낫어,I,False,81,207880663,47960141
False,True,False,119,545,29190975,MAKJANG,I,False,591,204647675,29190975
True,False,False,40,835,17674595,ben xiao hai ,I,False,922,201463461,17674595
True,False,False,334,545,56921556,5분만 더잘래요,I,False,621,209078773,56921556
True,True,False,13,113,24640640,연애하면예뻐진다,I,False,158,203740941,24640640
True,True,False,0,277,2843491,느그엄마찾아줄까,I,False,369,2191558,2843491
True,False,False,339,655,8968235,PXB1,I,False,710,6162653,8968235
True,True,False,57,242,11374208,상추야아,I,False,291,200072663,11374208
True,False,False,366,1014,49630570,GALA,I,False,1101,208099442,49630570
True,True,False,0,32,46690797,잎새달 열이틀,I,False,113,207788664,46690797
True,False,False,343,547,3964487,센센 사랑해,I,False,596,3141212,3964487
True,False,False,0,337,11300382,하늘별자리,I,False,368,7844860,11300382
True,False,False,347,653,7735748,호잇이,I,False,704,5365690,7735748
True,True,False,0,327,8771727,미드를 가도 될까,I,False,369,5909338,8771727
False,False,False,57,615,24840579,찬탈자 정민석,I,True,667,203739990,24840579
True,False,False,31,551,17547988,맞짱떠씨2발련아,I,False,592,201561515,17547988
False,False,False,25,715,7016597,Abyss  JiHun,I,False,781,4993374,7016597
True,False,False,14,260,17574803,찹 또,I,False,324,201480394,17574803
True,False,False,0,389,17213723,흑형TM XD,I,False,427,201335060,17213723
False,True,False,156,1059,3412304,DWG TRY,I,True,1096,2646598,3412304
True,False,False,0,349,9054348,FGO,I,False,394,6293499,9054348
True,False,False,137,862,7913278,Gon123,I,False,899,5443604,7913278
False,False,False,349,504,1621881,퓨 Zl,I,False,564,1125093,1621881
False,False,False,137,195,33260313,Do LaoN,I,False,245,205624948,33260313
True,True,False,0,368,43450526,P 0 C A R l,I,False,400,207380830,43450526
True,False,False,61,202,14041867,동덕초3학년2반,I,False,305,200945706,14041867
False,False,False,9,473,2840641, Zune Bay,I,False,505,2147401,2840641
False,False,False,89,701,1667978,우주제일미소녀,I,False,808,1200533,1667978
True,False,False,0,996,1552439,wo xiang ying a ,I,False,1083,998057,1552439
False,False,False,117,354,19652079,하영이꼬봉,I,False,471,202458842,19652079
True,False,False,0,148,4904093,성 군,I,False,200,2803913,4904093
False,False,False,146,292,58850925,cbzOvO,I,False,367,209299869,58850925
False,False,False,0,257,60430362,Wzb1,I,False,316,209410877,60430362
True,False,False,13,175,63270758,PUBGKING,I,False,232,209691814,63270758
False,True,False,309,372,2528997,혜나가제일좋아,I,True,428,1988033,2528997
False,False,False,71,410,1508361,Jun,I,True,455,1025353,1508361
True,True,False,0,79,46810705,말랑몰캉말캉,I,False,170,207492837,46810705
False,False,False,49,664,4211147,사람이길포기함,I,False,700,3303053,4211147
True,False,False,96,590,1130167,Sim Student,I,False,618,239695,1130167
True,True,False,68,222,62521105,강림의악마,I,False,299,209647555,62521105
True,False,False,12,207,34580624,MaRin 2,I,False,265,205884265,34580624
True,False,False,78,540,4212766,상어가족,I,False,610,3330684,4212766
True,True,False,0,253,3177417,당 신,I,False,294,2445397,3177417
False,False,False,109,447,35561559,I saw an angel,I,True,542,206004830,35561559
True,False,False,179,639,2063557,Xero,I,False,680,1557627,2063557
False,False,False,27,178,43890126,린푸린,I,False,245,207424695,43890126
True,True,False,0,525,3425381,Kuro유키,I,False,582,2684906,3425381
False,True,False,91,929,1443179,전설의jvq,I,False,1010,1010125,1443179
False,False,False,295,354,4281453,Jisu,I,True,410,3370212,4281453
True,False,False,0,1185,26372166,탐험단장,I,False,1207,204132693,26372166
True,False,False,0,441,38060843,우주대마왕1022,I,False,488,206365608,38060843
False,False,False,58,713,2038028,YekDoolb,I,True,750,1523033,2038028
False,False,False,194,583,19500241,엄청강한 올빼미,I,True,634,202093245,19500241
True,False,False,60,323,31350936,Nantatata,I,False,373,205146069,31350936
True,False,False,0,686,51781159,327099,I,False,723,208357607,51781159
False,False,False,17,372,8968456,AsGod,I,False,410,6174458,8968456
False,False,False,0,325,35271925,ChinoCocoa,I,False,364,206021210,35271925
False,False,False,0,623,32070543,박초봉,I,False,705,205307105,32070543
False,False,False,33,948,2721973,iinori,I,True,976,2040818,2721973
True,False,False,28,556,38120473,spark01,I,False,600,206353515,38120473
False,False,False,0,56,36210919,너와나의연결G0RI,I,False,93,206132507,36210919
True,False,False,29,816,11142704,Avicii fans,I,False,867,7894453,11142704
True,False,False,0,154,26152621,프야쨩,I,False,232,204058482,26152621
True,True,False,0,161,5233457,참자성준아,I,False,196,4174670,5233457
True,False,False,0,1403,17102446,PilchaI,I,False,1469,201307130,17102446
True,False,False,0,466,1252183,야 멸,I,False,524,478337,1252183
True,False,False,29,114,4033066,저녁인사는곰방와,I,False,152,3153525,4033066
False,False,False,269,87,2931911,pi9,I,False,139,2178051,2931911
True,False,False,0,321,10012181,바이온사마,I,False,373,6994134,10012181
False,False,False,185,586,5273226,CJE Pur2,I,False,626,4170045,5273226
True,False,False,0,25,9040234,31 20 69,I,False,62,6206122,9040234
True,False,False,0,108,60450656,고양이가어흥흥,I,False,174,209420348,60450656
True,True,False,13,222,11942372,Center Pole,I,False,268,200402309,11942372
False,False,False,106,770,56721478,Mani eh MwH,I,False,823,209076886,56721478
True,True,False,373,342,54960538,walking300 fan,I,False,432,208631140,54960538
False,False,False,97,467,41981013,루시퍼메이데이,I,False,520,207013602,41981013
False,False,False,21,347,44300217,왕초밥,I,False,383,207494414,44300217
False,False,False,192,317,63221890,정명고오오오오오,I,True,383,209726862,63221890
True,False,False,0,278,9882091,스눈이,I,False,309,6905446,9882091
False,False,False,80,713,5734285,ecitsuJ uhzgnoL,I,True,747,4430283,5734285
True,False,False,278,372,54980713,왜요뭐요거북이요,I,False,414,208757003,54980713
True,False,False,317,662,7816175,엔도르시 자하드,I,False,719,5360814,7816175
False,False,False,129,541,10588696,꾸로 턱 불꽃,I,False,594,7573471,10588696
